han,name,hex,dec
喫,1147,55AB,21931
摛,1148,645B,25691
嗤,1149,55E4,21988
媸,1150,5AB8,23224
絺,1151,7D7A,32122
瞝,1152,779D,30621
螭,1153,87AD,34733
鴟,1154,9D1F,40223
魑,1155,9B51,39761
𧴐,1156,27D10,163088
癡,1157,7661,30305
齝,1158,9F5D,40797
黐,1159,9ED0,40656
池,1160,6C60,27744
弛,1161,5F1B,24347
坻,1162,577B,22395
泜,1163,6CDC,27868
持,1164,6301,25345
拸,1165,62F8,25336
荎,1166,834E,33614
匙,1167,5319,21273
蚳,1168,86B3,34483
傂,1169,5082,20610
馳,1170,99B3,39347
遟,1171,905F,36959
漦,1172,6F26,28454
墀,1173,5880,22656
踟,1174,8E1F,36383
遲,1175,9072,36978
篪,1176,7BEA,31722
䜄,1177,4704,18180
鶗,1178,9D97,40343
尺,1179,5C3A,23610
扡,1180,6261,25185
侈,1181,4F88,20360
哆,1182,54C6,21702
胣,1183,80E3,32995
恀,1184,6040,24640
姼,1185,59FC,23036
耻,1186,803B,32827
蚇,1187,8687,34439
䏧,1188,43E7,17383
豉,1189,8C49,35913
蚸,1190,86B8,34488
㢋,1191,388B,14475
袲,1192,88B2,34994
鉹,1193,9279,37497
齒,1194,9F52,40786
褫,1195,892B,35115
彳,1196,5F73,24435
叱,1197,53F1,21489
斥,1198,65A5,26021
赤,1199,8D64,36196
杘,1200,6758,26456
抶,1201,62B6,25270
侙,1202,4F99,20377
恜,1203,605C,24668
翅,1204,7FC5,32709
眙,1205,7719,30489
𦐊,1206,2640A,156682
敕,1207,6555,25941
痓,1208,75D3,30163
淔,1209,6DD4,28116
飭,1210,98ED,39149
啻,1211,557B,21883
湁,1212,6E41,28225
雴,1213,96F4,38644
傺,1214,50BA,20666
痸,1215,75F8,30200
憏,1216,618F,24975
𤸪,1217,24E2A,151082
瘛,1218,761B,30235
熾,1219,71BE,29118
䠠,1220,4820,18464
懘,1221,61D8,25048
鶒,1222,9D92,40338
饎,1223,994E,39246
騺,1224,9A3A,39482
冲,1225,51B2,20914
充,1226,5145,20805
𡉥,1227,21265,135781
沖,1228,6C96,27798
忡,1229,5FE1,24545
茺,1230,833A,33594
㤝,1231,391D,14621
珫,1232,73EB,29675
浺,1233,6D7A,28026
翀,1234,7FC0,32704
舂,1235,8202,33282
䘪,1236,462A,17962
摏,1237,644F,25679
𠟍,1238,207CD,133069
憃,1239,6183,24963
衝,1240,885D,34909
憧,1241,61A7,24999
𪎽,1242,2A3BD,172989
𧝎,1243,2774E,161614
蹖,1244,8E56,36438
艟,1245,825F,33375
䡴,1246,4874,18548
虫,1247,866B,34411
种,1248,79CD,31181
崇,1249,5D07,23815
痋,1250,75CB,30155
蟲,1251,87F2,34802
爞,1252,721E,29214
寵,1253,5BF5,23541
揰,1254,63F0,25584
銃,1255,9283,37507
蹱,1256,8E71,36465
抽,1257,62BD,25277
眣,1258,7723,30499
㨨,1259,3A28,14888
搊,1260,640A,25610
㮲,1261,3BB2,15282
篘,1262,7BD8,31704
瘳,1263,7633,30259
犨,1264,72A8,29352
犫,1265,72AB,29355
怞,1266,601E,24606
菗,1267,83D7,33751
惆,1268,60C6,24774
紬,1269,7D2C,32044
椆,1270,6906,26886
酬,1271,916C,37228
稠,1272,7A20,31264
愁,1273,6101,24833
詶,1274,8A76,35446
裯,1275,88EF,35055
綢,1276,7DA2,32162
𨞪,1277,287AA,165802
儔,1278,5114,20756
鮋,1279,9B8B,39819
㵞,1280,3D5E,15710
薵,1281,85B5,34229
幬,1282,5E6C,24172
懤,1283,61E4,25060
檮,1284,6AAE,27310
疇,1285,7587,30087
籌,1286,7C4C,31820
醻,1287,91BB,37307
躊,1288,8E8A,36490
魗,1289,9B57,39767
讎,1290,8B8E,35726
𪇘,1291,2A1D8,172504
䲖,1292,4C96,19606
丑,1293,4E11,19985
偢,1294,5062,20578
瞅,1295,7785,30597
醜,1296,919C,37276
溴,1297,6EB4,28340
殠,1298,6BA0,27552
出,1299,51FA,20986
初,1300,521D,21021
摴,1301,6474,25716
𩨸,1302,29A38,170552
樗,1303,6A17,27159
貙,1304,8C99,35993
齣,1305,9F63,40803
除,1306,9664,38500
芻,1307,82BB,33467
蒢,1308,84A2,33954
滁,1309,6EC1,28353
耡,1310,8021,32801
趎,1311,8D8E,36238
蓫,1312,84EB,34027
蒭,1313,84AD,33965
蜍,1314,870D,34573
鉏,1315,924F,37455
犓,1316,7293,29331
䅳,1317,4173,16755
篨,1318,7BE8,31720
鋤,1319,92E4,37604
廚,1320,5EDA,24282
藸,1321,85F8,34296
躇,1322,8E87,36487
䠧,1323,4827,18471
幮,1324,5E6E,24174
雛,1325,96DB,38619
櫥,1326,6AE5,27365
鶵,1327,9DB5,40373
躕,1328,8E95,36501
杵,1329,6775,26485
處,1330,8655,34389
楮,1331,696E,26990
楚,1332,695A,26970
濋,1333,6FCB,28619
儲,1334,5132,20786
礎,1335,790E,30990
𪓐,1336,2A4D0,173264
齼,1337,9F7C,40828
亍,1338,4E8D,20109
怵,1339,6035,24629
㤕,1340,3915,14613
炪,1341,70AA,28842
俶,1342,4FF6,20470
畜,1343,755C,30044
絀,1344,7D40,32064
琡,1345,7421,29729
䟣,1346,47E3,18403
傗,1347,5097,20631
鄐,1348,9110,37136
搐,1349,6410,25616
滀,1350,6EC0,28352
閦,1351,95A6,38310
諔,1352,8AD4,35540
歜,1353,6B5C,27484
黜,1354,9EDC,40668
斶,1355,65B6,26038
臅,1356,81C5,33221
觸,1357,89F8,35320
矗,1358,77D7,30679
䫄,1359,4AC4,19140
搋,1360,640B,25611
揣,1361,63E3,25571
嘬,1362,562C,22060
川,1363,5DDD,24029
穿,1364,7A7F,31359
剶,1365,5276,21110
猭,1366,732D,29485
舡,1367,8221,33313
船,1368,8239,33337
遄,1369,9044,36932
圌,1370,570C,22284
椽,1371,693D,26941
傳,1372,50B3,20659
篅,1373,7BC5,31685
輲,1374,8F32,36658
舛,1375,821B,33307
荈,1376,8348,33608
喘,1377,5598,21912
歂,1378,6B42,27458
僢,1379,50E2,20706
踳,1380,8E33,36403
串,1381,4E32,20018
釧,1382,91E7,37351
賗,1383,8CD7,36055
鶨,1384,9DA8,40360
囱,1385,56F1,22257
創,1386,5275,21109
窗,1387,7A97,31383
摐,1388,6450,25680
戧,1389,6227,25127
牕,1390,7255,29269
瘡,1391,7621,30241
牀,1392,7240,29248
噇,1393,5647,22087
幢,1394,5E62,24162
橦,1395,6A66,27238
𡻯,1396,21EEF,138991
㼽,1397,3F3D,16189
磢,1398,78E2,30946
闖,1399,95D6,38358
愴,1400,6134,24884
吹,1401,5439,21561
炊,1402,708A,28810
䜅,1403,4705,18181
垂,1404,5782,22402
倕,1405,5015,20501
陲,1406,9672,38514
捶,1407,6376,25462
棰,1408,68F0,26864
椎,1409,690E,26894
腄,1410,8144,33092
槌,1411,69CC,27084
箠,1412,7BA0,31648
錘,1413,9318,37656
顀,1414,9840,38976
鎚,1415,939A,37786
杶,1416,6776,26486
春,1417,6625,26149
䡅,1418,4845,18501
椿,1419,693F,26943
輴,1420,8F34,36660
櫄,1421,6AC4,27332
浱,1422,6D71,28017
純,1423,7D14,32020
脣,1424,8123,33059
淳,1425,6DF3,28147
犉,1426,7289,29321
蒓,1427,8493,33939
蓴,1428,84F4,34036
漘,1429,6F18,28440
醇,1430,9187,37255
錞,1431,931E,37662
鶉,1432,9D89,40329
胊,1433,80CA,32970
偆,1434,5046,20550
惷,1435,60F7,24823
蠢,1436,8822,34850
趠,1437,8DA0,36256
踔,1438,8E14,36372
戳,1439,6233,25139
辵,1440,8FB5,36789
叕,1441,53D5,21461
娖,1442,5A16,23062
逴,1443,9034,36916
啜,1444,555C,21852
𢔄,1445,22504,140548
惙,1446,60D9,24793
婼,1447,5A7C,23164
婥,1448,5A65,23141
綽,1449,7DBD,32189
輟,1450,8F1F,36639
擉,1451,64C9,25801
歠,1452,6B60,27488
蠚,1453,881A,34842
齪,1454,9F6A,40810
疵,1455,75B5,30133
偨,1456,5068,20584
骴,1457,9AB4,39604
𥰭,1458,25C2D,154669
髊,1459,9ACA,39626
蠀,1460,8800,34816
齹,1461,9F79,40825
茨,1462,8328,33576
柌,1463,67CC,26572
垐,1464,5790,22416
祠,1465,7960,31072
瓷,1466,74F7,29943
詞,1467,8A5E,35422
慈,1468,6148,24904
磁,1469,78C1,30913
雌,1470,96CC,38604
飺,1471,98FA,39162
餈,1472,9908,39176
糍,1473,7CCD,31949
薋,1474,858B,34187
鴜,1475,9D1C,40220
辭,1476,8FAD,36781
鷀,1477,9DC0,40384
此,1478,6B64,27492
佌,1479,4F4C,20300
泚,1480,6CDA,27866
玼,1481,73BC,29628
跐,1482,8DD0,36304
鮆,1483,9B86,39814
次,1484,6B21,27425
刺,1485,523A,21050
佽,1486,4F7D,20349
庛,1487,5E9B,24219
栨,1488,6828,26664
蚝,1489,869D,34461
莿,1490,83BF,33727
㾊,1491,3F8A,16266
蛓,1492,86D3,34515
絘,1493,7D58,32088
𨋰,1494,282F0,164592
賜,1495,8CDC,36060
螆,1496,8786,34694
䳐,1497,4CD0,19664
匆,1498,5306,21254
悤,1499,60A4,24740
葱,1500,8471,33905
璁,1501,7481,29825
瑽,1502,747D,29821
樅,1503,6A05,27141
𣎗,1504,23397,144279
熜,1505,719C,29084
瞛,1506,779B,30619
聰,1507,8070,32880
蟌,1508,87CC,34764
繱,1509,7E71,32369
鏓,1510,93D3,37843
鏦,1511,93E6,37862
驄,1512,9A44,39492
从,1513,4ECE,20174
𠤰,1514,20930,133424
從,1515,5F9E,24478
淙,1516,6DD9,28121
悰,1517,60B0,24752
琮,1518,742E,29742
漎,1519,6F0E,28430
潨,1520,6F68,28520
賨,1521,8CE8,36072
藂,1522,85C2,34242
𧐱,1523,27431,160817
叢,1524,53E2,21474
憁,1525,6181,24961
謥,1526,8B25,35621
揍,1527,63CD,25549
湊,1528,6E4A,28234
楱,1529,6971,26993
腠,1530,8160,33120
輳,1531,8F33,36659
觕,1532,89D5,35285
粗,1533,7C97,31895
麤,1534,9EA4,40612
徂,1535,5F82,24450
殂,1536,6B82,27522
䣯,1537,48EF,18671
促,1538,4FC3,20419
猝,1539,731D,29469
𧋥,1540,272E5,160485
瘄,1541,7604,30212
蔟,1542,851F,34079
醋,1543,918B,37259
噈,1544,5648,22088
憱,1545,61B1,25009
瘯,1546,762F,30255
簇,1547,7C07,31751
蹙,1548,8E59,36441
蹴,1549,8E74,36468
汆,1550,6C46,27718
攛,1551,651B,25883
攢,1552,6522,25890
巑,1553,5DD1,24017
灒,1554,7052,28754
欑,1555,6B11,27409
𣪁,1556,23A81,146049
篡,1557,7BE1,31713
竄,1558,7AC4,31428
鑹,1559,9479,38009
爨,1560,7228,29224
崔,1561,5D14,23828
催,1562,50AC,20652
凗,1563,51D7,20951
摧,1564,6467,25703
榱,1565,69B1,27057
縗,1566,7E17,32279
鏙,1567,93D9,37849
漼,1568,6F3C,28476
璀,1569,7480,29824
趡,1570,8DA1,36257
皠,1571,76A0,30368
倅,1572,5005,20485
脆,1573,8106,33030
萃,1574,8403,33795
啐,1575,5550,21840
淬,1576,6DEC,28140
悴,1577,60B4,24756
琗,1578,7417,29719
毳,1579,6BF3,27635
焠,1580,7120,28960
瘁,1581,7601,30209
粹,1582,7CB9,31929
翠,1583,7FE0,32736
綷,1584,7DB7,32183
顇,1585,9847,38983
竁,1586,7AC1,31425
襊,1587,894A,35146
臎,1588,81CE,33230
村,1589,6751,26449
皴,1590,76B4,30388
存,1591,5B58,23384
𨚲,1592,286B2,165554
侟,1593,4F9F,20383
踆,1594,8E06,36358
刌,1595,520C,21004
忖,1596,5FD6,24534
寸,1597,5BF8,23544
搓,1598,6413,25619
瑳,1599,7473,29811
遳,1600,9073,36979
磋,1601,78CB,30923
撮,1602,64AE,25774
蹉,1603,8E49,36425
嵯,1604,5D6F,23919
矬,1605,77EC,30700
痤,1606,75E4,30180
䣜,1607,48DC,18652
㽨,1608,3F68,16232
瘥,1609,7625,30245
醝,1610,919D,37277
鹺,1611,9E7A,40570
脞,1612,811E,33054
剉,1613,5249,21065
挫,1614,632B,25387
莝,1615,839D,33693
厝,1616,539D,21405
措,1617,63AA,25514
蓌,1618,84CC,33996
銼,1619,92BC,37564
錯,1620,932F,37679
䱜,1621,4C5C,19548
耷,1622,8037,32823
搭,1623,642D,25645
榙,1624,6999,27033
𦞂,1625,26782,157570
褡,1626,8921,35105
噠,1627,5660,22112
呾,1628,547E,21630
狚,1629,72DA,29402
怛,1630,601B,24603
妲,1631,59B2,22962
羍,1632,7F8D,32653
炟,1633,709F,28831
笪,1634,7B2A,31530
匒,1635,5312,21266
達,1636,9054,36948
𢛁,1637,226C1,140993
答,1638,7B54,31572
靼,1639,977C,38780
㩉,1640,3A49,14921
薘,1641,8598,34200
䃮,1642,40EE,16622
䵣,1643,4D63,19811
蟽,1644,87FD,34813
𦪭,1645,26AAD,158381
躂,1646,8E82,36482
韃,1647,97C3,38851
打,1648,6253,25171
大,1649,5927,22823
獃,1650,7343,29507
歹,1651,6B79,27513
傣,1652,50A3,20643
代,1653,4EE3,20195
汏,1654,6C4F,27727
垈,1655,5788,22408
岱,1656,5CB1,23729
隶,1657,96B6,38582
迨,1658,8FE8,36840
玳,1659,73B3,29619
殆,1660,6B86,27526
待,1661,5F85,24453
怠,1662,6020,24608
軑,1663,8ED1,36561
埭,1664,57ED,22509
帶,1665,5E36,24118
袋,1666,888B,34955
逮,1667,902E,36910
紿,1668,7D3F,32063
貸,1669,8CB8,36024
瑇,1670,7447,29767
䲦,1671,4CA6,19622
曃,1672,66C3,26307
戴,1673,6234,25140
黛,1674,9EDB,40667
蹛,1675,8E5B,36443
襶,1676,8976,35190
靆,1677,9746,38726
丹,1678,4E39,20025
妉,1679,5989,22921
担,1680,62C5,25285
眈,1681,7708,30472
耽,1682,803D,32829
聃,1683,8043,32835
酖,1684,9156,37206
躭,1685,8EAD,36525
單,1686,55AE,21934
匰,1687,5330,21296
鄲,1688,9132,37170
儋,1689,510B,20747
勯,1690,52EF,21231
擔,1691,64D4,25812
殫,1692,6BAB,27563
甔,1693,7514,29972
襌,1694,894C,35148
䄡,1695,4121,16673
簞,1696,7C1E,31774
𩅦,1697,29166,168294
抌,1698,628C,25228
疸,1699,75B8,30136
紞,1700,7D1E,32030
亶,1701,4EB6,20150
黕,1702,9ED5,40661
膽,1703,81BD,33213
𤺺,1704,24EBA,151226
𪆻,1705,2A1BB,172475
黵,1706,9EF5,40693
旦,1707,65E6,26086
但,1708,4F46,20294
䏙,1709,43D9,17369
萏,1710,840F,33807
啗,1711,5557,21847
啖,1712,5556,21846
淡,1713,6DE1,28129
蛋,1714,86CB,34507
啿,1715,557F,21887
蜑,1716,8711,34577
觛,1717,89DB,35291
誕,1718,8A95,35477
窞,1719,7A9E,31390
髧,1720,9AE7,39655
噉,1721,5649,22089
僤,1722,50E4,20708
䩥,1723,4A65,19045
嘾,1724,563E,22078
潬,1725,6F6C,28524
憚,1726,619A,24986
彈,1727,5F48,24392
鴠,1728,9D20,40224
𢠸,1729,22838,141368
澹,1730,6FB9,28601
憺,1731,61BA,25018
禫,1732,79AB,31147
膻,1733,81BB,33211
癉,1734,7649,30281
𥨎,1735,25A0E,154126
贉,1736,8D09,36105
嚪,1737,56AA,22186
霮,1738,972E,38702
黮,1739,9EEE,40686
當,1740,7576,30070
儅,1741,5105,20741
噹,1742,5679,22137
璫,1743,74AB,29867
襠,1744,8960,35168
簹,1745,7C39,31801
鐺,1746,943A,37946
党,1747,515A,20826
擋,1748,64CB,25803
黨,1749,9EE8,40680
攩,1750,6529,25897
灙,1751,7059,28761
欓,1752,6B13,27411
讜,1753,8B9C,35740
𩽳,1754,29F73,171891
宕,1755,5B95,23445
菪,1756,83EA,33770
瓽,1757,74FD,29949
逿,1758,903F,36927
愓,1759,6113,24851
嵣,1760,5D63,23907
碭,1761,78AD,30893
潒,1762,6F52,28498
蕩,1763,8569,34153
壋,1764,58CB,22731
踼,1765,8E3C,36412
燙,1766,71D9,29145
檔,1767,6A94,27284
盪,1768,76EA,30442
簜,1769,7C1C,31772
刀,1770,5200,20992
𣱼,1771,23C7C,146556
忉,1772,5FC9,24521
舠,1773,8220,33312
魛,1774,9B5B,39771
倒,1775,5012,20498
島,1776,5CF6,23798
禂,1777,7982,31106
搗,1778,6417,25623
導,1779,5C0E,23566
壔,1780,58D4,22740
擣,1781,64E3,25827
蹈,1782,8E48,36424
禱,1783,79B1,31153
到,1784,5230,21040
菿,1785,83FF,33791
悼,1786,60BC,24764
道,1787,9053,36947
盜,1788,76DC,30428
翢,1789,7FE2,32738
稻,1790,7A3B,31291
䆃,1791,4183,16771
翿,1792,7FFF,32767
纛,1793,7E9B,32411
得,1794,5F97,24471
德,1795,5FB7,24503
登,1796,767B,30331
豋,1797,8C4B,35915
䔲,1798,4532,17714
燈,1799,71C8,29128
㽅,1800,3F45,16197
㲪,1801,3CAA,15530
簦,1802,7C26,31782
蹬,1803,8E6C,36460
鐙,1804,9419,37913
等,1805,7B49,31561
戥,1806,6225,25125
僜,1807,50DC,20700
隥,1808,96A5,38565
凳,1809,51F3,20979
鄧,1810,9127,37159
嶝,1811,5D9D,23965
磴,1812,78F4,30964
瞪,1813,77AA,30634
低,1814,4F4E,20302
袛,1815,889B,34971
羝,1816,7F9D,32669
隄,1817,9684,38532
堤,1818,5824,22564
滴,1819,6EF4,28404
磾,1820,78FE,30974
鍉,1821,9349,37705
鞮,1822,97AE,38830
狄,1823,72C4,29380
苖,1824,82D6,33494
迪,1825,8FEA,36842
籴,1826,7C74,31860
荻,1827,837B,33659
笛,1828,7B1B,31515
靮,1829,976E,38766
髢,1830,9AE2,39650
滌,1831,6ECC,28364
頔,1832,9814,38932
嫡,1833,5AE1,23265
翟,1834,7FDF,32735
樀,1835,6A00,27136
踧,1836,8E27,36391
敵,1837,6575,25973
䯼,1838,4BFC,19452
嚁,1839,5681,22145
鏑,1840,93D1,37841
覿,1841,89BF,35263
糴,1842,7CF4,31988
鸐,1843,9E10,40464
氐,1844,6C10,27664
厎,1845,538E,21390
邸,1846,90B8,37048
阺,1847,963A,38458
抵,1848,62B5,25269
底,1849,5E95,24213
弤,1850,5F24,24356
柢,1851,67E2,26594
牴,1852,7274,29300
砥,1853,7825,30757
詆,1854,8A46,35398
骶,1855,9AB6,39606
地,1856,5730,22320
玓,1857,7393,29587
杕,1858,6755,26453
旳,1859,65F3,26099
弟,1860,5F1F,24351
𦉹,1861,26279,156281
的,1862,7684,30340
帝,1863,5E1D,24093
递,1864,9012,36882
娣,1865,5A23,23075
珶,1866,73F6,29686
菂,1867,83C2,33730
第,1868,7B2C,31532
釱,1869,91F1,37361
焍,1870,710D,28941
蒂,1871,8482,33922
棣,1872,68E3,26851
睇,1873,7747,30535
渧,1874,6E27,28199
媂,1875,5A82,23170
遞,1876,905E,36958
禘,1877,7998,31128
摕,1878,6455,25685
蔕,1879,8515,34069
遰,1880,9070,36976
慸,1881,6178,24952
甋,1882,750B,29963
締,1883,7DE0,32224
踶,1884,8E36,36406
諦,1885,8AE6,35558
螮,1886,87AE,34734
𥳠,1887,25CE0,154848
鬄,1888,9B04,39684
佔,1889,4F54,20308
敁,1890,6541,25921
掂,1891,6382,25474
𠶧,1892,20DA7,134567
嵮,1893,5D6E,23918
滇,1894,6EC7,28359
瘨,1895,7628,30248
蹎,1896,8E4E,36430
顛,1897,985B,39003
𩥄,1898,29944,170308
攧,1899,6527,25895
巔,1900,5DD4,24020
癲,1901,7672,30322
齻,1902,9F7B,40827
典,1903,5178,20856
蒧,1904,84A7,33959
蕇,1905,8547,34119
踮,1906,8E2E,36398
點,1907,9EDE,40670
㓠,1908,34E0,13536
甸,1909,7538,30008
阽,1910,963D,38461
坫,1911,576B,22379
店,1912,5E97,24215
玷,1913,73B7,29623
扂,1914,6242,25154
埝,1915,57DD,22493
淀,1916,6DC0,28096
惦,1917,60E6,24806
奠,1918,5960,22880
電,1919,96FB,38651
蜔,1920,8714,34580
殿,1921,6BBF,27583
墊,1922,588A,22666
靛,1923,975B,38747
澱,1924,6FB1,28593
磹,1925,78F9,30969
簟,1926,7C1F,31775
癜,1927,765C,30300
驔,1928,9A54,39508
刁,1929,5201,20993
虭,1930,866D,34413
凋,1931,51CB,20939
奝,1932,595D,22877
蛁,1933,86C1,34497
彫,1934,5F6B,24427
琱,1935,7431,29745
貂,1936,8C82,35970
碉,1937,7889,30857
𩾗,1938,29F97,171927
雕,1939,96D5,38613
鼦,1940,9F26,40742
鵰,1941,9D70,40304
鯛,1942,9BDB,39899
屌,1943,5C4C,23628
弔,1944,5F14,24340
吊,1945,540A,21514
掉,1946,6389,25481
釣,1947,91E3,37347
蓧,1948,84E7,34023
雿,1949,96FF,38655
銱,1950,92B1,37553
藋,1951,85CB,34251
嬥,1952,5B25,23333
爹,1953,7239,29241
跌,1954,8DCC,36300
迭,1955,8FED,36845
垤,1956,57A4,22436
昳,1957,6633,26163
峌,1958,5CCC,23756
胅,1959,80C5,32965
瓞,1960,74DE,29918
镻,1961,957B,38267
堞,1962,581E,22558
耋,1963,800B,32779
喋,1964,558B,21899
崼,1965,5D3C,23868
詄,1966,8A44,35396
惵,1967,60F5,24821
絰,1968,7D70,32112
殜,1969,6B9C,27548
跮,1970,8DEE,36334
牒,1971,7252,29266
墆,1972,5886,22662
碟,1973,789F,30879
蜨,1974,8728,34600
嵽,1975,5D7D,23933
褋,1976,890B,35083
䪓,1977,4A93,19091
蝶,1978,8776,34678
艓,1979,8253,33363
蹀,1980,8E40,36416
諜,1981,8ADC,35548
褺,1982,893A,35130
螲,1983,87B2,34738
鞢,1984,97A2,38818
𨄌,1985,2810C,164108
鰈,1986,9C08,39944
疊,1987,758A,30090
㲲,1988,3CB2,15538
丁,1989,4E01,19969
仃,1990,4EC3,20163
叮,1991,53EE,21486
玎,1992,738E,29582
盯,1993,76EF,30447
疔,1994,7594,30100
耵,1995,8035,32821
虰,1996,8670,34416
釘,1997,91D8,37336
靪,1998,976A,38762
𩾚,1999,29F9A,171930
酊,2000,914A,37194
頂,2001,9802,38914
葶,2002,8476,33910
鼎,2003,9F0E,40718
㴿,2004,3D3F,15679
濎,2005,6FCE,28622
𤐣,2006,24423,148515
矴,2007,77F4,30708
定,2008,5B9A,23450
訂,2009,8A02,35330
飣,2010,98E3,39139
椗,2011,6917,26903
碇,2012,7887,30855
𦩘,2013,26A58,158296
鋌,2014,92CC,37580
錠,2015,9320,37664
顁,2016,9841,38977
𩸎,2017,29E0E,171534
丢,2018,4E22,20002
颩,2019,98A9,39081
冬,2020,51AC,20908
東,2021,6771,26481
咚,2022,549A,21658
涷,2023,6DB7,28087
蝀,2024,8740,34624
䍶,2025,4376,17270
䳉,2026,4CC9,19657
鼕,2027,9F15,40725
董,2028,8463,33891
蕫,2029,856B,34155
懂,2030,61C2,25026
挏,2031,630F,25359
迵,2032,8FF5,36853
洞,2033,6D1E,27934
戙,2034,6219,25113
胴,2035,80F4,33012
凍,2036,51CD,20941
動,2037,52D5,21205
棟,2038,68DF,26847
湩,2039,6E69,28265
絧,2040,7D67,32103
詷,2041,8A77,35447
駧,2042,99E7,39399
唗,2043,5517,21783
兜,2044,515C,20828
篼,2045,7BFC,31740
斗,2046,6597,26007
抖,2047,6296,25238
陡,2048,9661,38497
蚪,2049,86AA,34474
鈄,2050,9204,37380
豆,2051,8C46,35910
郖,2052,90D6,37078
逗,2053,9017,36887
鬥,2054,9B25,39717
浢,2055,6D62,28002
酘,2056,9158,37208
脰,2057,8130,33072
痘,2058,75D8,30168
𧱓,2059,27C53,162899
䛠,2060,46E0,18144
餖,2061,9916,39190
竇,2062,7AC7,31431
厾,2063,53BE,21438
𦘴,2064,26634,157236
都,2065,90FD,37117
督,2066,7763,30563
嘟,2067,561F,22047
裻,2068,88FB,35067
闍,2069,95CD,38349
毒,2070,6BD2,27602
𤠢,2071,24822,149538
𦺇,2072,26E87,159367
蝳,2073,8773,34675
㒔,2074,3494,13460
獨,2075,7368,29544
𨽍,2076,28F4D,167757
䢱,2077,48B1,18609
瀆,2078,7006,28678
嬻,2079,5B3B,23355
瓄,2080,74C4,29892
櫝,2081,6ADD,27357
殰,2082,6BB0,27568
犢,2083,72A2,29346
牘,2084,7258,29272
髑,2085,9AD1,39633
贕,2086,8D15,36117
讀,2087,8B80,35712
韣,2088,97E3,38883
韇,2089,97C7,38855
黷,2090,9EF7,40695
讟,2091,8B9F,35743
堵,2092,5835,22581
帾,2093,5E3E,24126
䐗,2094,4417,17431
睹,2095,7779,30585
賭,2096,8CED,36077
篤,2097,7BE4,31716
芏,2098,828F,33423
杜,2099,675C,26460
肚,2100,809A,32922
妒,2101,5992,22930
度,2102,5EA6,24230
秺,2103,79FA,31226
渡,2104,6E21,28193
殬,2105,6BAC,27564
鍍,2106,934D,37709
蠹,2107,8839,34873
剬,2108,526C,21100
端,2109,7AEF,31471
褍,2110,890D,35085
𧤗,2111,27917,162071
短,2112,77ED,30701
段,2113,6BB5,27573
塅,2114,5845,22597
椴,2115,6934,26932
腶,2116,8176,33142
煅,2117,7145,28997
碫,2118,78AB,30891
緞,2119,7DDE,32222
毈,2120,6BC8,27592
鍛,2121,935B,37723
斷,2122,65B7,26039
䠪,2123,482A,18474
籪,2124,7C6A,31850
堆,2125,5806,22534
塠,2126,5860,22624
搥,2127,6425,25637
磓,2128,78D3,30931
䭔,2129,4B54,19284
兑,2130,5151,20817
祋,2131,794B,31051
碓,2132,7893,30867
對,2133,5C0D,23565
䬽,2134,4B3D,19261
憞,2135,619E,24990
憝,2136,619D,24989
薱,2137,85B1,34225
𣝉,2138,23749,145225
懟,2139,61DF,25055
㬣,2140,3B23,15139
瀩,2141,7029,28713
鐓,2142,9413,37907
䨴,2143,4A34,18996
𪒡,2144,2A4A1,173217
惇,2145,60C7,24775
敦,2146,6566,25958
蜳,2147,8733,34611
墩,2148,58A9,22697
蹲,2149,8E72,36466
驐,2150,9A50,39504
庉,2151,5E89,24201
沌,2152,6C8C,27788
炖,2153,7096,28822
盾,2154,76FE,30462
𥫱,2155,25AF1,154353
遁,2156,9041,36929
鈍,2157,920D,37389
頓,2158,9813,38931
遯,2159,906F,36975
燉,2160,71C9,29129
多,2161,591A,22810
咄,2162,5484,21636
剟,2163,525F,21087
掇,2164,6387,25479
敠,2165,6560,25952
毲,2166,6BF2,27634
剫,2167,526B,21099
敚,2168,655A,25946
喥,2169,55A5,21925
奪,2170,596A,22890
𨍏,2171,2834F,164687
踱,2172,8E31,36401
鐸,2173,9438,37944
𩍜,2174,2935C,168796
朶,2175,6736,26422
垜,2176,579C,22428
挅,2177,6305,25349
埵,2178,57F5,22517
𧻞,2179,27EDE,163550
躱,2180,8EB1,36529
